rna-gnl|WGS:MRZV|mrna.BSL78_29643	a50423e70a3fbe39dea97780509d04d5	2007	Pfam	PF00612	IQ calmodulin-binding motif	99	116	0.029	T	29-11-2022	IPR000048	IQ motif, EF-hand binding site	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_29643	a50423e70a3fbe39dea97780509d04d5	2007	Pfam	PF00612	IQ calmodulin-binding motif	2	20	4.5E-4	T	29-11-2022	IPR000048	IQ motif, EF-hand binding site	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_29643	a50423e70a3fbe39dea97780509d04d5	2007	Pfam	PF00612	IQ calmodulin-binding motif	312	330	3.2E-4	T	29-11-2022	IPR000048	IQ motif, EF-hand binding site	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_09622	3cadef8963d196ea4f7eb18deb187414	268	Pfam	PF05380	Pao retrotransposon peptidase	169	267	7.5E-29	T	29-11-2022	IPR008042	Retrotransposon, Pao	-
rna-gnl|WGS:MRZV|mrna.BSL78_14956	d6290684cd6b7f5efb818db985c7a445	324	Pfam	PF04089	BRICHOS domain	134	208	2.1E-8	T	29-11-2022	IPR007084	BRICHOS domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_20848	91d64d94b4abf56ab0ec6f096ff750e6	198	Pfam	PF01391	Collagen triple helix repeat (20 copies)	119	174	8.9E-9	T	29-11-2022	IPR008160	Collagen triple helix repeat	-
rna-gnl|WGS:MRZV|mrna.BSL78_20848	91d64d94b4abf56ab0ec6f096ff750e6	198	Pfam	PF01391	Collagen triple helix repeat (20 copies)	74	128	9.2E-8	T	29-11-2022	IPR008160	Collagen triple helix repeat	-
rna-gnl|WGS:MRZV|mrna.BSL78_20848	91d64d94b4abf56ab0ec6f096ff750e6	198	Pfam	PF01391	Collagen triple helix repeat (20 copies)	25	80	2.1E-6	T	29-11-2022	IPR008160	Collagen triple helix repeat	-
rna-gnl|WGS:MRZV|mrna.BSL78_02075	ac3120f6bfe2fcac39be5a894c8571a6	1465	Pfam	PF00400	WD domain, G-beta repeat	92	117	0.2	T	29-11-2022	IPR001680	WD40 repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_02075	ac3120f6bfe2fcac39be5a894c8571a6	1465	Pfam	PF00400	WD domain, G-beta repeat	589	626	0.035	T	29-11-2022	IPR001680	WD40 repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_02075	ac3120f6bfe2fcac39be5a894c8571a6	1465	Pfam	PF00400	WD domain, G-beta repeat	294	333	0.083	T	29-11-2022	IPR001680	WD40 repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_02075	ac3120f6bfe2fcac39be5a894c8571a6	1465	Pfam	PF12894	Anaphase-promoting complex subunit 4 WD40 domain	370	426	4.2E-5	T	29-11-2022	IPR024977	Anaphase-promoting complex subunit 4, WD40 domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_26050	8ed6585cbcaa19e24f32072b9bf9d303	308	Pfam	PF00147	Fibrinogen beta and gamma chains, C-terminal globular domain	4	152	3.5E-40	T	29-11-2022	IPR002181	Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_26050	8ed6585cbcaa19e24f32072b9bf9d303	308	Pfam	PF01826	Trypsin Inhibitor like cysteine rich domain	142	195	5.7E-6	T	29-11-2022	IPR002919	Trypsin Inhibitor-like, cysteine rich domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_26050	8ed6585cbcaa19e24f32072b9bf9d303	308	Pfam	PF12714	TILa domain	203	250	1.4E-10	T	29-11-2022	IPR025615	TILa domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_06669	6757fce946788239615486ac0718d9a5	165	Pfam	PF00530	Scavenger receptor cysteine-rich domain	6	51	5.3E-10	T	29-11-2022	IPR001190	SRCR domain	GO:0005044|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_06669	6757fce946788239615486ac0718d9a5	165	Pfam	PF00530	Scavenger receptor cysteine-rich domain	58	150	1.2E-25	T	29-11-2022	IPR001190	SRCR domain	GO:0005044|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_12738	e8e473cb480e7156e7f277ead5fe3ac5	1119	Pfam	PF00435	Spectrin repeat	348	450	6.5E-6	T	29-11-2022	IPR002017	Spectrin repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_03681	a63dd1497e724326f1634a97f76b0c5a	164	Pfam	PF13499	EF-hand domain pair	5	71	1.3E-8	T	29-11-2022	IPR002048	EF-hand domain	GO:0005509
rna-gnl|WGS:MRZV|mrna.BSL78_05832	69a01af9144602155632298de74fe312	331	Pfam	PF07687	Peptidase dimerisation domain	188	296	8.4E-13	T	29-11-2022	IPR011650	Peptidase M20, dimerisation domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_05832	69a01af9144602155632298de74fe312	331	Pfam	PF01546	Peptidase family M20/M25/M40	76	175	1.7E-23	T	29-11-2022	IPR002933	Peptidase M20	GO:0016787
rna-gnl|WGS:MRZV|mrna.BSL78_05734	2bb38beaa00baf1ed386db19daae338c	97	Pfam	PF14497	Glutathione S-transferase, C-terminal domain	4	92	1.2E-14	T	29-11-2022	IPR004046	Glutathione S-transferase, C-terminal	-
rna-gnl|WGS:MRZV|mrna.BSL78_24050	90fbd8103d3172efdbfa4cc5f4b9d371	172	Pfam	PF06972	GBF-interacting protein 1 N-terminal	63	106	8.0E-8	T	29-11-2022	IPR009719	GBF-interacting protein 1, N-terminal	-
rna-gnl|WGS:MRZV|mrna.BSL78_08251	af30b7a0c7f4c33bc9e34c1764b942be	149	Pfam	PF01477	PLAT/LH2 domain	25	72	3.6E-5	T	29-11-2022	IPR001024	PLAT/LH2 domain	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_08251	af30b7a0c7f4c33bc9e34c1764b942be	149	Pfam	PF01477	PLAT/LH2 domain	90	147	1.3E-5	T	29-11-2022	IPR001024	PLAT/LH2 domain	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_02312	3ecbeb9f6e6644035038a653bfc7af4d	725	Pfam	PF05729	NACHT domain	293	463	4.1E-10	T	29-11-2022	IPR007111	NACHT nucleoside triphosphatase	-
rna-gnl|WGS:MRZV|mrna.BSL78_21010	7d4ea852ef0b52ad5d20d385207aecde	487	Pfam	PF02931	Neurotransmitter-gated ion-channel ligand binding domain	26	233	4.3E-61	T	29-11-2022	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain	GO:0005230|GO:0006811|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_21010	7d4ea852ef0b52ad5d20d385207aecde	487	Pfam	PF02932	Neurotransmitter-gated ion-channel transmembrane region	241	481	4.6E-32	T	29-11-2022	IPR006029	Neurotransmitter-gated ion-channel transmembrane domain	GO:0006811|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_14168	fa65532eec31fd8f7a7919f89303f373	260	Pfam	PF00452	Apoptosis regulator proteins, Bcl-2 family	155	253	8.1E-15	T	29-11-2022	IPR046371	Bcl-2, Bcl-2 homology region 1-3	-
rna-gnl|WGS:MRZV|mrna.BSL78_27087	d497f3505da9b706e5441120a0503c75	213	Pfam	PF07912	ERp29, N-terminal domain	2	106	4.0E-33	T	29-11-2022	IPR012883	ERp29, N-terminal	GO:0005788|GO:0009306
rna-gnl|WGS:MRZV|mrna.BSL78_27087	d497f3505da9b706e5441120a0503c75	213	Pfam	PF07749	Endoplasmic reticulum protein ERp29, C-terminal domain	109	202	3.2E-24	T	29-11-2022	IPR011679	Endoplasmic reticulum resident protein 29, C-terminal	GO:0005783
rna-gnl|WGS:MRZV|mrna.BSL78_21728	81321d73681753d7832650e503244fb8	188	Pfam	PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	16	82	3.0E-19	T	29-11-2022	IPR000504	RNA recognition motif domain	GO:0003723
rna-gnl|WGS:MRZV|mrna.BSL78_21728	81321d73681753d7832650e503244fb8	188	Pfam	PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	128	188	4.4E-10	T	29-11-2022	IPR000504	RNA recognition motif domain	GO:0003723
rna-gnl|WGS:MRZV|mrna.BSL78_18431	9cad73f7ec5f886d1289f229be92ea59	273	Pfam	PF00335	Tetraspanin family	8	264	1.6E-39	T	29-11-2022	IPR018499	Tetraspanin/Peripherin	GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_05210	157803bebc30122b3882eebdc1c70540	162	Pfam	PF00017	SH2 domain	2	63	8.6E-12	T	29-11-2022	IPR000980	SH2 domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_24048	e7c609fde3e3c34b56562ab679434b2f	198	Pfam	PF02214	BTB/POZ domain	8	95	2.6E-16	T	29-11-2022	IPR003131	Potassium channel tetramerisation-type BTB domain	GO:0051260
rna-gnl|WGS:MRZV|mrna.BSL78_23801	f14df0a49c2342b06a75ee53aeb70577	366	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	130	333	1.5E-26	T	29-11-2022	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	GO:0004672|GO:0006468
rna-gnl|WGS:MRZV|mrna.BSL78_21807	8252098165f64185bf141fb9395bf508	97	Pfam	PF00531	Death domain	16	96	2.6E-15	T	29-11-2022	IPR000488	Death domain	GO:0005515|GO:0007165
rna-gnl|WGS:MRZV|mrna.BSL78_17592	32fee4df633fd192cedee72e58d6739d	627	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	327	579	9.8E-30	T	29-11-2022	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	GO:0004672|GO:0006468
rna-gnl|WGS:MRZV|mrna.BSL78_01999	71cc4a61f88faed226f75af94e21eaa6	627	Pfam	PF13516	Leucine Rich repeat	81	94	1.7	T	29-11-2022	IPR001611	Leucine-rich repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_01999	71cc4a61f88faed226f75af94e21eaa6	627	Pfam	PF13516	Leucine Rich repeat	341	362	1.5	T	29-11-2022	IPR001611	Leucine-rich repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_01999	71cc4a61f88faed226f75af94e21eaa6	627	Pfam	PF13516	Leucine Rich repeat	524	547	0.0078	T	29-11-2022	IPR001611	Leucine-rich repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_01999	71cc4a61f88faed226f75af94e21eaa6	627	Pfam	PF13516	Leucine Rich repeat	104	117	0.48	T	29-11-2022	IPR001611	Leucine-rich repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_25497	1d5a7477f7031687c9ccb6d14763684b	273	Pfam	PF00147	Fibrinogen beta and gamma chains, C-terminal globular domain	113	254	7.3E-45	T	29-11-2022	IPR002181	Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_04841	52f036177bb109bc8a203ab45964bd59	281	Pfam	PF19273	Exportin-5 family	6	239	3.0E-19	T	29-11-2022	IPR045478	Exportin-5, C-terminal domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_19285	4a3b50b2add8e17feaece73efa36dfad	747	Pfam	PF00014	Kunitz/Bovine pancreatic trypsin inhibitor domain	360	411	4.2E-16	T	29-11-2022	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	GO:0004867
rna-gnl|WGS:MRZV|mrna.BSL78_19285	4a3b50b2add8e17feaece73efa36dfad	747	Pfam	PF00014	Kunitz/Bovine pancreatic trypsin inhibitor domain	301	352	2.0E-14	T	29-11-2022	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	GO:0004867
rna-gnl|WGS:MRZV|mrna.BSL78_19285	4a3b50b2add8e17feaece73efa36dfad	747	Pfam	PF00014	Kunitz/Bovine pancreatic trypsin inhibitor domain	533	583	2.3E-16	T	29-11-2022	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	GO:0004867
rna-gnl|WGS:MRZV|mrna.BSL78_19285	4a3b50b2add8e17feaece73efa36dfad	747	Pfam	PF00014	Kunitz/Bovine pancreatic trypsin inhibitor domain	640	691	3.3E-14	T	29-11-2022	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	GO:0004867
rna-gnl|WGS:MRZV|mrna.BSL78_19285	4a3b50b2add8e17feaece73efa36dfad	747	Pfam	PF00014	Kunitz/Bovine pancreatic trypsin inhibitor domain	68	119	2.8E-14	T	29-11-2022	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	GO:0004867
rna-gnl|WGS:MRZV|mrna.BSL78_19285	4a3b50b2add8e17feaece73efa36dfad	747	Pfam	PF00014	Kunitz/Bovine pancreatic trypsin inhibitor domain	187	238	3.2E-16	T	29-11-2022	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	GO:0004867
rna-gnl|WGS:MRZV|mrna.BSL78_19285	4a3b50b2add8e17feaece73efa36dfad	747	Pfam	PF00014	Kunitz/Bovine pancreatic trypsin inhibitor domain	128	179	7.0E-16	T	29-11-2022	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	GO:0004867
rna-gnl|WGS:MRZV|mrna.BSL78_19285	4a3b50b2add8e17feaece73efa36dfad	747	Pfam	PF00014	Kunitz/Bovine pancreatic trypsin inhibitor domain	695	747	3.5E-15	T	29-11-2022	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	GO:0004867
rna-gnl|WGS:MRZV|mrna.BSL78_19285	4a3b50b2add8e17feaece73efa36dfad	747	Pfam	PF00014	Kunitz/Bovine pancreatic trypsin inhibitor domain	419	469	3.8E-15	T	29-11-2022	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	GO:0004867
rna-gnl|WGS:MRZV|mrna.BSL78_19285	4a3b50b2add8e17feaece73efa36dfad	747	Pfam	PF00014	Kunitz/Bovine pancreatic trypsin inhibitor domain	13	64	4.7E-16	T	29-11-2022	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	GO:0004867
rna-gnl|WGS:MRZV|mrna.BSL78_19285	4a3b50b2add8e17feaece73efa36dfad	747	Pfam	PF00014	Kunitz/Bovine pancreatic trypsin inhibitor domain	588	636	1.6E-7	T	29-11-2022	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	GO:0004867
rna-gnl|WGS:MRZV|mrna.BSL78_19285	4a3b50b2add8e17feaece73efa36dfad	747	Pfam	PF00014	Kunitz/Bovine pancreatic trypsin inhibitor domain	475	526	1.3E-8	T	29-11-2022	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	GO:0004867
rna-gnl|WGS:MRZV|mrna.BSL78_28914	1286b80c2f5015d11eac30103ab167a4	321	Pfam	PF13621	Cupin-like domain	54	276	8.0E-32	T	29-11-2022	IPR041667	Cupin-like domain 8	-
rna-gnl|WGS:MRZV|mrna.BSL78_05004	999e27ba19b0d941c106a9e345324cc2	544	Pfam	PF05602	Cleft lip and palate transmembrane protein 1 (CLPTM1)	25	425	1.4E-119	T	29-11-2022	IPR008429	Cleft lip and palate transmembrane 1	GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_20837	7fa4eed60c2423a07a4e1b86808cf166	197	Pfam	PF00071	Ras family	9	168	1.3E-56	T	29-11-2022	IPR001806	Small GTPase	GO:0003924|GO:0005525
rna-gnl|WGS:MRZV|mrna.BSL78_13746	ed930aa9c7a9786bf04a85767ebb94ed	331	Pfam	PF01209	ubiE/COQ5 methyltransferase family	60	330	1.0E-89	T	29-11-2022	IPR004033	UbiE/COQ5 methyltransferase	GO:0008168
rna-gnl|WGS:MRZV|mrna.BSL78_10494	b7b83ca663c6fdfe7bb5379d282e38e5	149	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	11	119	2.1E-21	T	29-11-2022	IPR000477	Reverse transcriptase domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_10115	575383cc4abff42b136f05d7875b1842	241	Pfam	PF00059	Lectin C-type domain	89	185	2.6E-12	T	29-11-2022	IPR001304	C-type lectin-like	-
rna-gnl|WGS:MRZV|mrna.BSL78_16666	b2c566cd80a076e5795d271369c366ba	122	Pfam	PF01545	Cation efflux family	57	122	3.0E-17	T	29-11-2022	IPR002524	Cation efflux protein	GO:0006812|GO:0008324|GO:0016020|GO:0055085
rna-gnl|WGS:MRZV|mrna.BSL78_20225	6bb9164cc9b21f71506c63822dd411c4	602	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	465	549	7.4E-8	T	29-11-2022	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	GO:0004672|GO:0006468
rna-gnl|WGS:MRZV|mrna.BSL78_20225	6bb9164cc9b21f71506c63822dd411c4	602	Pfam	PF08205	CD80-like C2-set immunoglobulin domain	188	255	8.4E-9	T	29-11-2022	IPR013162	CD80-like, immunoglobulin C2-set	-
rna-gnl|WGS:MRZV|mrna.BSL78_00232	1a9476755d592bc61977f41585887801	435	Pfam	PF13855	Leucine rich repeat	59	103	1.3E-7	T	29-11-2022	IPR001611	Leucine-rich repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_05534	0ae5ffb15e0236ea29b58e6aef95f91a	323	Pfam	PF00069	Protein kinase domain	1	204	3.3E-55	T	29-11-2022	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468
rna-gnl|WGS:MRZV|mrna.BSL78_00730	2a9387549c30ac1bc94f2bd12e0d5e96	393	Pfam	PF13925	con80 domain of Katanin	241	393	4.2E-31	T	29-11-2022	IPR028021	Katanin p80 subunit, C-terminal	GO:0008017
rna-gnl|WGS:MRZV|mrna.BSL78_00129	4fc2180abcc47a4337b5408ca95a653d	158	Pfam	PF00595	PDZ domain	14	95	1.7E-19	T	29-11-2022	IPR001478	PDZ domain	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_16878	912b5091ba616052260732cd0421e41d	274	Pfam	PF02469	Fasciclin domain	187	273	7.1E-16	T	29-11-2022	IPR000782	FAS1 domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_16878	912b5091ba616052260732cd0421e41d	274	Pfam	PF02469	Fasciclin domain	46	172	3.2E-25	T	29-11-2022	IPR000782	FAS1 domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_21372	235e17039e5a7e04c51bdf19604a01c7	907	Pfam	PF00664	ABC transporter transmembrane region	359	632	6.9E-29	T	29-11-2022	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0016020|GO:0055085|GO:0140359
rna-gnl|WGS:MRZV|mrna.BSL78_21372	235e17039e5a7e04c51bdf19604a01c7	907	Pfam	PF00005	ABC transporter	729	866	3.0E-21	T	29-11-2022	IPR003439	ABC transporter-like, ATP-binding domain	GO:0005524
rna-gnl|WGS:MRZV|mrna.BSL78_16359	9bfa931a1f60c06f798daa7220d51e2c	165	Pfam	PF15684	Active regulator of SIRT1, or 40S ribosomal protein S19-binding 1	25	151	8.0E-20	T	29-11-2022	IPR023262	Active regulator of SIRT1	-
rna-gnl|WGS:MRZV|mrna.BSL78_07186	52d6e5bf5d56777b3915f0637c36cfce	329	Pfam	PF05380	Pao retrotransposon peptidase	35	198	2.6E-52	T	29-11-2022	IPR008042	Retrotransposon, Pao	-
rna-gnl|WGS:MRZV|mrna.BSL78_14156	2f7fddd9394b579759cab226500131ef	166	Pfam	PF01699	Sodium/calcium exchanger protein	2	139	1.5E-26	T	29-11-2022	IPR004837	Sodium/calcium exchanger membrane region	GO:0016020|GO:0055085
rna-gnl|WGS:MRZV|mrna.BSL78_16662	30d2c7c0e66e53927e48dbfc5f9b426f	316	Pfam	PF18139	SLOG in TRPM	2	246	1.5E-47	T	29-11-2022	IPR041491	TRPM, SLOG domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_05878	ab6a988d751be09467545dbe9ffcbffb	713	Pfam	PF13445	RING-type zinc-finger	17	55	1.9E-9	T	29-11-2022	IPR027370	Zinc finger, RING-type, eukaryotic	-
rna-gnl|WGS:MRZV|mrna.BSL78_05878	ab6a988d751be09467545dbe9ffcbffb	713	Pfam	PF00643	B-box zinc finger	164	201	6.8E-7	T	29-11-2022	IPR000315	B-box-type zinc finger	GO:0008270
rna-gnl|WGS:MRZV|mrna.BSL78_12946	9326946f9752cefeae16a147e461c4e5	364	Pfam	PF07004	Sperm-tail PG-rich repeat	242	272	0.033	T	29-11-2022	IPR010736	Sperm-tail PG-rich repeat	-
rna-gnl|WGS:MRZV|mrna.BSL78_18734	6783bf51ac80d0608bb6ec04824bb563	347	Pfam	PF00168	C2 domain	187	284	3.0E-17	T	29-11-2022	IPR000008	C2 domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_15139	7355911d890bda588b96d2c505d07117	174	Pfam	PF00069	Protein kinase domain	1	174	2.8E-50	T	29-11-2022	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468
rna-gnl|WGS:MRZV|mrna.BSL78_00887	059fcca5d3f3bc9b7700f6188c029c1c	149	Pfam	PF02515	CoA-transferase family III	29	117	9.3E-10	T	29-11-2022	IPR003673	CoA-transferase family III	GO:0003824
rna-gnl|WGS:MRZV|mrna.BSL78_04987	9cc472870e47ab33e65d4f3018239bf8	320	Pfam	PF13772	AIG2-like family	34	109	4.6E-14	T	29-11-2022	-	-
rna-gnl|WGS:MRZV|mrna.BSL78_04987	9cc472870e47ab33e65d4f3018239bf8	320	Pfam	PF13772	AIG2-like family	214	296	1.2E-20	T	29-11-2022	-	-
rna-gnl|WGS:MRZV|mrna.BSL78_27054	2f36637f1b5b9ea4f3d07cad78762aee	447	Pfam	PF00474	Sodium:solute symporter family	41	445	2.0E-46	T	29-11-2022	IPR001734	Sodium/solute symporter	GO:0016020|GO:0022857|GO:0055085
rna-gnl|WGS:MRZV|mrna.BSL78_00313	c11589103b0cee3cf426f2eee9ca4c6b	82	Pfam	PF10235	Microtubule-associated protein CRIPT	12	80	1.7E-25	T	29-11-2022	IPR019367	PDZ-binding protein, CRIPT	-
rna-gnl|WGS:MRZV|mrna.BSL78_03693	3ba81e3574e174bf142b3a212c4dabe3	82	Pfam	PF00743	Flavin-binding monooxygenase-like	5	82	1.8E-25	T	29-11-2022	IPR020946	Flavin monooxygenase-like	GO:0004499|GO:0050660|GO:0050661
rna-gnl|WGS:MRZV|mrna.BSL78_16867	830549ad60fc1e9d4678d91f942fa0f6	1021	Pfam	PF00665	Integrase core domain	789	874	4.8E-11	T	29-11-2022	IPR001584	Integrase, catalytic core	GO:0015074
rna-gnl|WGS:MRZV|mrna.BSL78_29207	82dc1b9d474fda910b3a2bac539b4f1c	128	Pfam	PF07679	Immunoglobulin I-set domain	8	97	1.9E-24	T	29-11-2022	IPR013098	Immunoglobulin I-set	-
rna-gnl|WGS:MRZV|mrna.BSL78_11487	f414a9080dd40f9aa65a1c5346b28832	382	Pfam	PF13532	2OG-Fe(II) oxygenase superfamily	137	274	2.1E-10	T	29-11-2022	IPR027450	Alpha-ketoglutarate-dependent dioxygenase AlkB-like	-
rna-gnl|WGS:MRZV|mrna.BSL78_27685	c85b3144161ae0f7761c061beda753d6	149	Pfam	PF19340	Gamma-tubulin complex component 6 N-terminus	36	129	8.1E-9	T	29-11-2022	IPR045818	Gamma-tubulin complex component 6, N-terminal	-
rna-gnl|WGS:MRZV|mrna.BSL78_27631	1fe96473b215107a0a4c12754d2203e4	353	Pfam	PF00346	Respiratory-chain NADH dehydrogenase, 49 Kd subunit	142	353	8.6E-92	T	29-11-2022	IPR001135	NADH-quinone oxidoreductase, subunit D	GO:0016651|GO:0048038|GO:0051287
rna-gnl|WGS:MRZV|mrna.BSL78_23886	fa5d3298b53d717d6173a4983b86d1da	489	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	203	448	8.4E-41	T	29-11-2022	IPR000477	Reverse transcriptase domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_14333	525abc851ca0ba5161fd05ede7c07558	213	Pfam	PF16739	Caspase recruitment domain	113	200	1.5E-12	T	29-11-2022	IPR031964	Caspase recruitment domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_21302	143530f1af21caa996ff36fa54a6e4f4	368	Pfam	PF00415	Regulator of chromosome condensation (RCC1) repeat	54	101	2.3E-11	T	29-11-2022	IPR000408	Regulator of chromosome condensation, RCC1	-
rna-gnl|WGS:MRZV|mrna.BSL78_21302	143530f1af21caa996ff36fa54a6e4f4	368	Pfam	PF00415	Regulator of chromosome condensation (RCC1) repeat	5	51	4.4E-8	T	29-11-2022	IPR000408	Regulator of chromosome condensation, RCC1	-
rna-gnl|WGS:MRZV|mrna.BSL78_21302	143530f1af21caa996ff36fa54a6e4f4	368	Pfam	PF00415	Regulator of chromosome condensation (RCC1) repeat	104	155	4.0E-12	T	29-11-2022	IPR000408	Regulator of chromosome condensation, RCC1	-
rna-gnl|WGS:MRZV|mrna.BSL78_08116	bac25c426cbf07cf6bd86ceff7b999d4	378	Pfam	PF05922	Peptidase inhibitor I9	30	101	7.7E-9	T	29-11-2022	IPR010259	Peptidase S8 propeptide/proteinase inhibitor I9	-
rna-gnl|WGS:MRZV|mrna.BSL78_08318	017256a7a43864dc3f9692d1f70def08	117	Pfam	PF04241	Protein of unknown function (DUF423)	25	105	2.5E-18	T	29-11-2022	IPR006696	Protein of unknown function DUF423	-
rna-gnl|WGS:MRZV|mrna.BSL78_14892	960bbd0b5863d04f9399eaf6bf64c1fe	788	Pfam	PF00571	CBS domain	625	686	3.5E-5	T	29-11-2022	IPR000644	CBS domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_14892	960bbd0b5863d04f9399eaf6bf64c1fe	788	Pfam	PF00571	CBS domain	731	774	0.0035	T	29-11-2022	IPR000644	CBS domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_14892	960bbd0b5863d04f9399eaf6bf64c1fe	788	Pfam	PF00654	Voltage gated chloride channel	195	591	3.9E-96	T	29-11-2022	IPR001807	Chloride channel, voltage gated	GO:0005247|GO:0006821|GO:0016020|GO:0055085
rna-gnl|WGS:MRZV|mrna.BSL78_22023	d055efeab391298d4a76844ebe604197	1027	Pfam	PF05729	NACHT domain	601	750	2.6E-17	T	29-11-2022	IPR007111	NACHT nucleoside triphosphatase	-
rna-gnl|WGS:MRZV|mrna.BSL78_24660	97e5515614e4c0824401885f3fabf021	427	Pfam	PF00474	Sodium:solute symporter family	20	144	4.5E-24	T	29-11-2022	IPR001734	Sodium/solute symporter	GO:0016020|GO:0022857|GO:0055085
rna-gnl|WGS:MRZV|mrna.BSL78_22185	ab28b233beb48aa2355093224cdbbe41	661	Pfam	PF02837	Glycosyl hydrolases family 2, sugar binding domain	59	232	1.8E-19	T	29-11-2022	IPR006104	Glycosyl hydrolases family 2, sugar binding domain	GO:0004553|GO:0005975
rna-gnl|WGS:MRZV|mrna.BSL78_09421	026452eff6b9e788cd2803431c3dc54c	373	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	28	284	3.1E-42	T	29-11-2022	IPR000276	G protein-coupled receptor, rhodopsin-like	GO:0004930|GO:0007186|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_30148	88e8aa8060d442bdb6579c194e5b91b4	209	Pfam	PF00059	Lectin C-type domain	57	159	2.0E-5	T	29-11-2022	IPR001304	C-type lectin-like	-
rna-gnl|WGS:MRZV|mrna.BSL78_04764	5b62648a33ac2324a776fd771228a70b	266	Pfam	PF00481	Protein phosphatase 2C	1	256	4.4E-56	T	29-11-2022	IPR001932	PPM-type phosphatase-like domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_14099	729d9748dd77b3a3633ce4f727f2457b	272	Pfam	PF01590	GAF domain	190	269	1.0E-4	T	29-11-2022	IPR003018	GAF domain	GO:0005515
